# server_id	appearance_id	confidence	name
# generated by harness/build_modern_ids.py - see that file for the ground-truth chain
44005	43815	generated	
44006	43816	generated	
44007	43817	generated	
44008	43818	generated	
44009	43819	generated	
44010	43820	generated	
44011	43821	generated	
44012	43822	generated	
44013	43823	generated	
44014	43824	generated	
44015	43825	generated	
44016	43826	generated	
44017	43827	generated	
44018	43828	generated	
44019	43829	generated	
44020	43830	generated	
44021	43831	generated	
44022	43832	generated	
44023	43833	generated	
44024	43834	generated	
44025	43835	generated	
44026	43836	generated	
44027	43837	generated	
44028	43838	generated	
44029	43839	generated	
44030	43840	generated	
44031	43841	generated	
44032	43842	generated	
44033	43843	generated	
44034	43844	generated	
44035	43845	generated	
44036	43846	generated	decayed finger bone
44037	43847	generated	rotten vermin ichor
44038	43848	generated	worm sponge
44039	43849	generated	rotten roots
44040	43850	generated	dark obsidian splinter
44041	43851	generated	darklight matter
44042	43852	generated	darklight basalt chunk
44043	43853	generated	darklight core
44044	43854	generated	tainted heart
44045	43855	generated	darklight heart
44046	43856	generated	bloated maggot
44047	43857	generated	blooded worm
44048	43858	generated	basalt crumbs
44049	43859	generated	basalt core
44050	43860	generated	bag you covet
44051	43861	generated	conch shell
44052	43862	generated	wooden mouthpiece
44053	43863	generated	conch shell horn
44054	43864	generated	sanguine blade
44055	43865	generated	grand sanguine blade
44056	43866	generated	sanguine cudgel
44057	43867	generated	grand sanguine cudgel
44058	43868	generated	sanguine hatchet
44059	43869	generated	grand sanguine hatchet
44060	43870	generated	sanguine razor
44061	43871	generated	grand sanguine razor
44062	43872	generated	sanguine bludgeon
44063	43873	generated	grand sanguine bludgeon
44064	43874	generated	sanguine battleaxe
44065	43875	generated	grand sanguine battleaxe
44066	43876	generated	sanguine legs
44067	43877	generated	sanguine bow
44068	43878	generated	grand sanguine bow
44069	43879	generated	sanguine crossbow
44070	43880	generated	grand sanguine crossbow
44071	43881	generated	sanguine greaves
44072	43882	generated	sanguine coil
44073	43883	generated	grand sanguine coil
44074	43884	generated	sanguine boots
44075	43885	generated	sanguine rod
44076	43886	generated	grand sanguine rod
44077	43887	generated	sanguine galoshes
44078	43888	generated	closed pocket sundial
44079	43889	generated	
44080	43891	generated	
44081	43892	generated	dewberries
44082	43893	generated	moon-touched dewberries
44083	43894	generated	dewberry palm leaf
44084	43895	generated	bag you covet
44085	43896	generated	bag you covet
44086	43897	generated	bag you covet
44087	43898	generated	bag you covet
44088	43899	generated	cursed wood
44089	43900	generated	darklight geode
44090	43901	generated	toy ball
44091	43902	generated	
44092	43903	generated	
44093	43904	generated	
44094	43905	generated	
44095	43906	generated	
44096	43907	generated	
44097	43908	generated	
44098	43909	generated	
44099	43910	generated	
44100	43911	generated	
44101	43912	generated	
44102	43913	generated	
44103	43914	generated	
44104	43915	generated	weretiger trophy
44105	43916	generated	werecrocodile trophy
44106	43917	generated	werepanther trophy
44107	43918	generated	
44108	43919	generated	
44109	43920	generated	
44110	43921	generated	
44111	43922	generated	
44112	43923	generated	
44113	43924	generated	
44114	43925	generated	
44115	43926	generated	
44116	43927	generated	
44117	43928	generated	
44118	43929	generated	
44119	43930	generated	pocket sundial
44120	43931	generated	
44121	43932	generated	
44122	43933	generated	
44123	43934	generated	
44124	43935	generated	
44125	43936	generated	
44126	43937	generated	
44127	43938	generated	
44128	43939	generated	
44129	43940	generated	
44130	43941	generated	
44131	43942	generated	
44132	43943	generated	
44133	43944	generated	
44134	43945	generated	
44135	43946	generated	abridged promotion scroll
44136	43947	generated	basic promotion scroll
44137	43948	generated	revised promotion scroll
44138	43949	generated	extended promotion scroll
44139	43950	generated	advanced promotion scroll
44140	43952	generated	
44141	43953	generated	
44142	43954	generated	
44143	43955	generated	
44144	43956	generated	
44145	43957	generated	
44146	43958	generated	
44147	43959	generated	
44148	43960	generated	
44149	43961	generated	darklight figurine
44150	43962	generated	putrefactive figurine
44151	43963	generated	figurine of Bakragore
44152	43964	generated	Ichgahal's fungal infestation
44153	43965	generated	Murcion's mycelium
44154	43966	generated	Chagorz igneous obsidian
44155	43967	generated	Vemiath's infused basalt
44156	43968	generated	Bakragore's amalgamation
44157	43969	generated	Heliodor's scrolls
44158	43970	generated	
44159	43971	generated	
44160	43972	generated	
44161	43973	generated	
44162	43974	generated	
44163	43975	generated	
44164	43976	generated	
44165	43977	generated	
44166	43978	generated	
44167	43979	generated	
44168	43980	generated	
44169	43981	generated	
44170	43982	generated	
44171	43983	generated	
44172	43984	generated	
44173	43985	generated	
44174	43986	generated	
44175	43987	generated	
44176	43988	generated	
44177	43989	generated	
44178	43990	generated	
44179	43991	generated	
44180	43992	generated	
44181	43993	generated	
44182	43994	generated	
44183	43995	generated	
44184	43996	generated	
44185	43997	generated	
44186	43998	generated	
44187	43999	generated	
44188	44000	generated	
44189	44001	generated	
44190	44002	generated	
44191	44003	generated	
44192	44004	generated	
44193	44005	generated	
44194	44006	generated	
44195	44007	generated	
44196	44008	generated	moonlight ipomea's stamen
44197	44009	generated	
44198	44010	generated	
44199	44011	generated	
44200	44012	generated	
44201	44013	generated	
44202	44014	generated	
44203	44015	generated	
44204	44016	generated	
44205	44017	generated	
44206	44018	generated	
44207	44019	generated	
44208	44020	generated	
44209	44021	generated	
44210	44022	generated	
44211	44023	generated	
44212	44024	generated	
44213	44025	generated	
44214	44026	generated	
44215	44027	generated	
44216	44028	generated	werewolf painting
44217	44029	generated	werewolf painting
44218	44030	generated	mask of the defiler
44219	44031	generated	mask of the defiler
44220	44032	generated	mask of the defiler
44221	44033	generated	mask of the defiler
44222	44034	generated	mask of the defiler
44223	44035	generated	mask of the defiler
44224	44036	generated	
44225	44037	generated	
44226	44038	generated	
44227	44039	generated	
44228	44040	generated	
44229	44041	generated	
44230	44042	generated	
44231	44043	generated	
44232	44044	generated	test voodoo skull
44233	44045	generated	empty essence flask
44234	44046	generated	empty essence flask
44235	44047	generated	
44236	44048	generated	spiritual horseshoe
44237	44049	generated	
44238	44051	generated	duality doll
44239	44052	generated	duality doll
44240	44053	generated	duality doll
44241	44054	generated	duality doll
44242	44055	generated	the dragon spirit
44243	44056	generated	the dragon spirit
44244	44057	generated	the dragon spirit
44245	44058	generated	the dragon spirit
44246	44059	generated	Aylie
44247	44060	generated	Aylie
44248	44061	generated	Aylie
44249	44062	generated	Aylie
44250	44063	generated	
44251	44064	generated	training shield
44252	44065	generated	exercise shield
44253	44066	generated	durable exercise shield
44254	44067	generated	lasting exercise shield
44255	44069	generated	
44256	44070	generated	
44257	44071	generated	
44258	44072	generated	snowball
44259	44073	generated	cave bench
44260	44074	generated	cave bench
44261	44075	generated	cave bench
44262	44076	generated	cave bench
44263	44077	generated	cave chair
44264	44078	generated	cave chest
44265	44079	generated	cave chest
44266	44080	generated	cave chest
44267	44081	generated	cave chest
44268	44082	generated	cave table
44269	44083	generated	cave cabinet
44270	44084	generated	cave cabinet
44271	44085	generated	cave cabinet
44272	44086	generated	cave cabinet
44273	44087	generated	cave floor lamp
44274	44088	generated	cave floor lamp
44275	44089	generated	cave wall lamp
44276	44090	generated	cave wall lamp
44277	44091	generated	gathered cave floor earth
44278	44092	generated	cave floor earth
44279	44093	generated	skelaptor
44280	44094	generated	skelaptor
44281	44095	generated	skelaptor
44282	44096	generated	skelaptor
44283	44097	generated	skelaptor
44284	44098	generated	cave bed
44285	44099	generated	cave bed
44286	44100	generated	cave bed
44287	44101	generated	cave bed
44288	44102	generated	cave bed
44289	44103	generated	cave bed
44290	44104	generated	cave bed
44291	44105	generated	cave bed
44292	44106	generated	cave bed
44293	44107	generated	cave bed
44294	44108	generated	cave bed
44295	44109	generated	cave bed
44296	44110	generated	cave wall panel
44297	44111	generated	cave wall panel
44298	44112	generated	cave wall panel
44299	44113	generated	cave wall panel
44300	44114	generated	cave weapon display
44301	44116	generated	cave firewood
44302	44117	generated	cave firewood
44303	44118	generated	cave remains
44304	44119	generated	cave remains
44305	44120	generated	cave bones
44306	44121	generated	cave bones
44307	44122	generated	cave mural
44308	44123	generated	cave mural
44309	44124	generated	low cave mural
44310	44125	generated	low cave mural
44311	44126	generated	cave panel
44312	44127	generated	cave panel
44313	44128	generated	low cave panel
44314	44129	generated	low cave panel
44315	44130	generated	cave fence
44316	44131	generated	cave fence
44317	44132	generated	low cave fence
44318	44133	generated	low cave fence
44319	44134	generated	cave rampart
44320	44135	generated	cave rampart
44321	44136	generated	low cave rampart
44322	44137	generated	low cave rampart
44323	44138	generated	cave wall border
44324	44139	generated	cave wall border
44325	44140	generated	cave panel border
44326	44141	generated	cave panel border
44327	44142	generated	cave fence border
44328	44143	generated	cave fence border
44329	44144	generated	cave rampart border
44330	44145	generated	cave rampart border
44331	44146	generated	cave fireplace
44332	44147	generated	cave fireplace
44333	44148	generated	cave floor lamp
44334	44149	generated	cave floor lamp
44335	44151	generated	
44336	44152	generated	
44337	44153	generated	
44338	44154	generated	
44339	44155	generated	
44340	44157	generated	albino dragon leather
44341	44158	generated	dragon trophy
44342	44159	generated	
44343	44160	generated	
44344	44161	generated	
44345	44162	generated	
44346	44163	generated	
44347	44164	generated	
44348	44165	generated	
44349	44166	generated	
44350	44167	generated	
44351	44168	generated	
44352	44169	generated	
44353	44170	generated	
44354	44171	generated	
44355	44172	generated	
44356	44173	generated	
44357	44174	generated	
44358	44175	generated	
44359	44176	generated	
44360	44177	generated	
44361	44178	generated	
44362	44179	generated	bottled dragon breath
44363	44180	generated	maddening mushroom
44364	44182	generated	cave chair
44365	44184	generated	
44366	44185	generated	
44367	44186	generated	
44368	44187	generated	
44369	44236	generated	
44370	44237	generated	
44371	44238	generated	
44372	44239	generated	
44373	44240	generated	
44374	44241	generated	
44375	44242	generated	
44376	44243	generated	
44377	44244	generated	
44378	44245	generated	
44379	44246	generated	
44380	44247	generated	
44381	44248	generated	
44382	44249	generated	
44383	44250	generated	
44384	44251	generated	
44385	44252	generated	
44386	44253	generated	
44387	44254	generated	
44388	44255	generated	
44389	44256	generated	
44390	44257	generated	
44391	44258	generated	
44392	44259	generated	
44393	44260	generated	
44394	44261	generated	
44395	44262	generated	
44396	44263	generated	
44397	44264	generated	
44398	44265	generated	
44399	44266	generated	
44400	44267	generated	
44401	44268	generated	
44402	44269	generated	
44403	44270	generated	
44404	44271	generated	
44405	44272	generated	
44406	44273	generated	
44407	44274	generated	
44408	44275	generated	
44409	44276	generated	
44410	44277	generated	
44411	44278	generated	
44412	44279	generated	
44413	44280	generated	
44414	44281	generated	
44415	44282	generated	
44416	44283	generated	
44417	44284	generated	
44418	44285	generated	
44419	44286	generated	
44420	44287	generated	
44421	44288	generated	
44422	44289	generated	
44423	44290	generated	
44424	44291	generated	
44425	44292	generated	
44426	44293	generated	
44427	44294	generated	
44428	44295	generated	
44429	44296	generated	
44430	44297	generated	
44431	44298	generated	
44432	44299	generated	
44433	44300	generated	
44434	44301	generated	
44435	44302	generated	
44436	44303	generated	
44437	44304	generated	
44438	44305	generated	
44439	44306	generated	
44440	44307	generated	
44441	44308	generated	
44442	44309	generated	
44443	44310	generated	
44444	44311	generated	
44445	44312	generated	
